0	UNR	A cat	high up 	1 2	7 8	1
0	UNR	near trees	at a train station 	9 10	4 5 6 7	184
0	UNR	near trees	A train 	9 10	1 2	184
0	UNR	comes down	at a train station 	4 5	4 5 6 7	184
0	UNR	comes down	A train 	4 5	1 2	184
0	UNR	sitting	in a lake 	3	6 7 8	185
0	UNR	on a sofa	sitting 	4 5 6	2	185
0	UNR	sitting	on a log 	3	3 4 5	185
0	UNR	a baby	sitting 	8 9	2	185
0	UNR	a woman	sitting 	1 2	2	185
0	UNR	laughing	outside of a bus 	5	4 5 6 7	186
0	UNR	laughing	Two women 	5	1 2	186
0	UNR	toward the camera	A white sheep 	7 8 9	1 2 3	187
0	UNR	toward the camera	on a hillside 	7 8 9	4 5 6	187
0	UNR	moving	at the camera 	6	8 9 10	187
0	UNR	toward the camera	looking 	7 8 9	7	187
0	UNR	A steam engine and train	at the camera 	1 2 3 4 5	8 9 10	187
0	UNR	in a field	at the camera 	6 7 8	9 10 11	189
0	UNR	in a field	The black and white cat 	6 7 8	1 2 3 4 5	189
0	UNR	in a field	is looking up 	6 7 8	6 7 8	189
0	UNR	holding hands	along the ocean 's shore 	6 7	13 14 15 16 17	190
0	UNR	holding hands	walk 	6 7	12	190
0	UNR	holding hands	A man and a boy 	6 7	1 2 9 10 11	190
0	UNR	along the beach	with a beard and a skullcap 	9 10 11	3 4 5 6 7 8	190
0	UNR	walking	with a beard and a skullcap 	8	3 4 5 6 7 8	190
0	UNR	A man and a woman	with a beard and a skullcap 	1 2 3 4 5	3 4 5 6 7 8	190
0	UNR	A black and white dog	in a pen 	1 2 3 4 5	7 8 9	191
0	UNR	looking	in a pen 	6	7 8 9	191
0	UNR	at the camera	in a pen 	7 8 9	7 8 9	191
0	UNR	passengers	A red double decker bus 	7	1 2 3 4 5	192
0	UNR	Red double decker bus	down a street 	1 2 3 4	7 8 9	192
0	UNR	Red double decker bus	driving 	1 2 3 4	6	192
0	UNR	taking on	A red double decker bus 	5 6	1 2 3 4 5	192
0	UNR	A young boy	in riding gear 	1 2 3	5 6 7	193
0	UNR	coloring	A young blonde girl 	4	1 2 3 4	193
0	UNR	A young boy	of a gray and white horse 	1 2 3	11 12 13 14 15 16	193
0	UNR	A young boy	sits 	1 2 3	8	193
0	UNR	A young boy	on top 	1 2 3	9 10	193
0	UNR	with a red and blue crayon	A young blonde girl 	5 6 7 8 9 10	1 2 3 4	193
0	UNR	of people	past a giant mushroom 	3 4	7 8 9 10	194
0	UNR	A group	past a giant mushroom 	1 2	7 8 9 10	194
0	UNR	in a living room	of four people 	5 6 7 8	3 4 5	194
0	UNR	in a living room	A group 	5 6 7 8	1 2	194
0	UNR	of people	walking 	3 4	6	194
0	UNR	A group	walking 	1 2	6	194
0	UNR	between two bicycles	standing 	5 6 7	3	195
0	UNR	between two bicycles	Than horse 	5 6 7	1 2	195
0	UNR	between two bicycles	in front of a fence 	5 6 7	7 8 9 10 11	195
0	UNR	is sitting	in a field 	3 4	4 5 6	195
0	UNR	The cat	in a field 	1 2	4 5 6	195
0	UNR	in front of a door	in a field 	8 9 10 11 12	4 5 6	195
0	UNR	A man	with a bottle 	1 2	8 9 10	196
0	UNR	A man	is resting 	1 2	3 4	196
0	UNR	A man	in the shade 	1 2	5 6 7	196
0	UNR	in a pale scarf	A runner 	4 5 6 7	1 2	196
0	UNR	with a stick	A runner 	8 9 10	1 2	196
0	UNR	A man	of soda 	1 2	11 12	196
0	UNR	dressed	A runner 	3	1 2	196
0	UNR	of peoples	in green and white 	3 4	5 6 7 8	199
0	UNR	A group	in green and white 	1 2	5 6 7 8	199
0	UNR	of peoples	looking on 	3 4	11 12	199
0	UNR	A group	looking on 	1 2	11 12	199
0	UNR	in fur hats	of cyclists 	6 7 8	3 4	199
0	UNR	in fur hats	A group 	6 7 8	1 2	199
0	UNR	posing	of cyclists 	5	3 4	199
0	UNR	posing	A group 	5	1 2	199
0	UNR	of peoples	with spectators 	3 4	9 10	199
0	UNR	A group	with spectators 	1 2	9 10	199
0	UNR	of the road	parked 	8 9 10	4	200
0	UNR	A car	parked 	1 2	4	200
0	UNR	the side	parked 	6 7	4	200
0	UNR	is pulling off	of the road 	3 4 5	8 9 10	200
0	UNR	is pulling off	A silver car 	3 4 5	1 2 3	200
0	UNR	is pulling off	on the side 	3 4 5	5 6 7	200
0	UNR	of the road	in front of the hills 	8 9 10	11 12 13 14 15	200
0	UNR	A car	in front of the hills 	1 2	11 12 13 14 15	200
0	UNR	the side	in front of the hills 	6 7	11 12 13 14 15	200
0	UNR	onto the street	of the road 	11 12 13	8 9 10	200
0	UNR	onto the street	A silver car 	11 12 13	1 2 3	200
0	UNR	onto the street	on the side 	11 12 13	5 6 7	200
0	UNR	driving	of a man 	9	6 7 8	203
0	UNR	driving	a man 	9	14 15	203
0	UNR	driving	A black and white photo 	9	1 2 3 4 5	203
0	UNR	driving	with a classic motorcycle 	9	16 17 18 19	203
0	UNR	driving	in a classic car 	9	9 10 11 12	203
0	UNR	of a man	and 	6 7 8	13	203
0	UNR	A black and white photo	and 	1 2 3 4 5	13	203
0	UNR	with a motorcycle	and 	14 15 16	13	203
0	UNR	a car	and 	10 11	13	203
0	UNR	and	of a man 	12	6 7 8	203
0	UNR	and	a man 	12	14 15	203
0	UNR	and	A black and white photo 	12	1 2 3 4 5	203
0	UNR	and	with a classic motorcycle 	12	16 17 18 19	203
0	UNR	and	in a classic car 	12	9 10 11 12	203
0	UNR	A black and tan dog	in a pen 	1 2 3 4 5	9 10 11	208
0	UNR	at a black sheep	in a pen 	7 8 9 10	9 10 11	208
0	UNR	looks	in a pen 	6	9 10 11	208
0	UNR	a laptop	looking at 	11 12	4 5	210
0	UNR	is sitting	looking at 	3 4	4 5	210
0	UNR	at a messy table	looking at 	5 6 7 8	4 5	210
0	UNR	The man	looking at 	1 2	4 5	210
0	UNR	using	a laptop computer 	10	6 7 8	210
0	UNR	using	on a messy table 	10	9 10 11 12	210
0	UNR	using	A man 	10	1 2	210
0	UNR	and	a laptop computer 	9	6 7 8	210
0	UNR	and	on a messy table 	9	9 10 11 12	210
0	UNR	and	A man 	9	1 2	210
0	UNR	flying	with its landing gear 	6	5 6 7 8	213
0	UNR	flying	A WWII fighter plane 	6	1 2 3 4	213
0	UNR	standing	Woolly sheep 	3	1 2	217
0	UNR	standing	at auction house 	3	3 4 5	217
0	UNR	on a table	Woolly sheep 	4 5 6	1 2	217
0	UNR	on a table	at auction house 	4 5 6	3 4 5	217
0	UNR	rides	of trees 	3	11 12	218
0	UNR	on his tracks	of trees 	4 5 6	11 12	218
0	UNR	a train	of trees 	1 2	11 12	218
0	UNR	rides	between two rows 	3	8 9 10	218
0	UNR	on his tracks	between two rows 	4 5 6	8 9 10	218
0	UNR	a train	between two rows 	1 2	8 9 10	218
0	UNR	on a city street	drives 	7 8 9 10	5	219
0	UNR	A double decker red United bus	drives 	1 2 3 4 5 6	5	219
0	UNR	A tan puppy	lying down 	1 2 3	3 4	220
0	UNR	on a carpeted floor	lying down 	4 5 6 7	3 4	220
0	UNR	with trees behind	A cruise ship 	7 8 9	1 2 3	226
0	UNR	with trees behind	at a coast 	7 8 9	5 6 7	226
0	UNR	A large cruise ship	docked 	1 2 3 4	4	226
0	UNR	in harbor	docked 	5 6	4	226
0	UNR	outside	at a restaurant table 	9	6 7 8 9	229
0	UNR	outside	of people 	9	3 4	229
0	UNR	outside	A group 	9	1 2	229
0	UNR	sitting	are looking 	3	3 4	231
0	UNR	sitting	at a window 	3	5 6 7	231
0	UNR	sitting	Two cats 	3	1 2	231
0	UNR	on a couch	are looking 	4 5 6	3 4	231
0	UNR	on a couch	at a window 	4 5 6	5 6 7	231
0	UNR	on a couch	Two cats 	4 5 6	1 2	231
0	UNR	with a side car	on a red and yellow motorcycle 	11 12 13 14	4 5 6 7 8 9	233
0	UNR	with a side car	A couple 	11 12 13 14	1 2	233
0	UNR	with a side car	posing 	11 12 13 14	3	233
0	UNR	of a red tandem bicycle	alone 	7 8 9 10 11	4	234
0	UNR	on the back seat	alone 	3 4 5 6	4	234
0	UNR	A man	alone 	1 2	4	234
0	UNR	of a red tandem bicycle	is 	7 8 9 10 11	3	234
0	UNR	on the back seat	is 	3 4 5 6	3	234
0	UNR	A man	is 	1 2	3	234
0	UNR	A computer	operating 	1 2	3	235
0	UNR	on a desk	operating 	3 4 5	3	235
0	UNR	laying	with a blue table cloth 	5	8 9 10 11 12	238
0	UNR	laying	A small kitchen and a cluttered table 	5	1 2 3 4 5 6 7	238
0	UNR	close together	are sitting 	4 5	4 5	241
0	UNR	close together	inside a cow-schemed , fur-covered dome 	4 5	6 7 8 9 10 11	241
0	UNR	close together	Two baby kittens 	4 5	1 2 3	241
0	UNR	A white plane	is 	1 2 3	4	244
0	UNR	on the runway	is 	4 5 6	4	244
0	UNR	A man	through the air 	1 2	7 8 9	246
0	UNR	jumping	through the air 	3	7 8 9	246
0	UNR	his dirt bike	through the air 	4 5 6	7 8 9	246
0	UNR	in a red turtleneck	A man and woman 	12 13 14 15	1 2 3 4	249
0	UNR	in a red turtleneck	with a bottle of wine 	12 13 14 15	9 10 11 12 13	249
0	UNR	A man and a woman	posing 	1 2 9 10 11	5	249
0	UNR	with a wine bottle	posing 	5 6 7 8	5	249
0	UNR	A man and a woman	on a field 	1 2 9 10 11	6 7 8	249
0	UNR	with a wine bottle	on a field 	5 6 7 8	6 7 8	249
0	UNR	in white	A man and woman 	3 4	1 2 3 4	249
0	UNR	in white	with a bottle of wine 	3 4	9 10 11 12 13	249
0	UNR	with a white vest	A man and woman 	16 17 18 19	1 2 3 4	249
0	UNR	with a white vest	with a bottle of wine 	16 17 18 19	9 10 11 12 13	249
0	UNR	of a dilapidated wooden fence	near a dirty street 	6 7 8 9 10	11 12 13 14	252
0	UNR	A black and white photo	near a dirty street 	1 2 3 4 5	11 12 13 14	252
0	UNR	around a table	with food 	6 7 8	9 10	254
0	UNR	of people	with food 	3 4	9 10	254
0	UNR	A group	with food 	1 2	9 10	254
0	UNR	sitting	with food 	5	9 10	254
0	UNR	around a table	on it 	6 7 8	11 12	254
0	UNR	of people	on it 	3 4	11 12	254
0	UNR	A group	on it 	1 2	11 12	254
0	UNR	sitting	on it 	5	11 12	254
0	UNR	on a porch	around a table 	9 10 11	6 7 8	254
0	UNR	on a porch	of people 	9 10 11	3 4	254
0	UNR	on a porch	A group 	9 10 11	1 2	254
0	UNR	on a porch	sitting 	9 10 11	5	254
0	UNR	in a living room	towards the camera 	4 5 6 7	13 14 15	257
0	UNR	with a black dog	towards the camera 	8 9 10 11	13 14 15	257
0	UNR	stand	towards the camera 	3	13 14 15	257
0	UNR	Two women	towards the camera 	1 2	13 14 15	257
0	UNR	in a living room	looking 	4 5 6 7	12	257
0	UNR	with a black dog	looking 	8 9 10 11	12	257
0	UNR	Two women	looking 	1 2	12	257
0	UNR	are reflected	Two people 	7 8	1 2	258
0	UNR	are reflected	paddling 	7 8	3	258
0	UNR	are reflected	in a red canoe 	7 8	4 5 6 7	258
0	UNR	in the still water	Two people 	9 10 11 12	1 2	258
0	UNR	in the still water	paddling 	9 10 11 12	3	258
0	UNR	in the still water	in a red canoe 	9 10 11 12	4 5 6 7	258
0	UNR	Two people	in the background 	1 2	10 11 12	258
0	UNR	paddling	in the background 	3	10 11 12	258
0	UNR	a red canoe	in the background 	4 5 6	10 11 12	258
0	UNR	Two people	with trees 	1 2	8 9	258
0	UNR	paddling	with trees 	3	8 9	258
0	UNR	a red canoe	with trees 	4 5 6	8 9	258
0	UNR	sitting	on a porch 	5	9 10 11	260
0	UNR	of people	on a porch 	3 4	9 10 11	260
0	UNR	around a table	on a porch 	6 7 8	9 10 11	260
0	UNR	A group	on a porch 	1 2	9 10 11	260
0	UNR	containing	of people 	9	3 4	260
0	UNR	containing	around a table 	9	6 7 8	260
0	UNR	containing	A group 	9	1 2	260
0	UNR	food	of people 	10	3 4	260
0	UNR	food	around a table 	10	6 7 8	260
0	UNR	food	A group 	10	1 2	260
0	UNR	on a blanket	on its side 	7 8 9	7 8 9	261
0	UNR	lying	on its side 	6	7 8 9	261
0	UNR	A black and white cat	on its side 	1 2 3 4 5	7 8 9	261
0	UNR	A red and gray train	amongst the trees 	1 2 3 4 5	10 11 12	262
0	UNR	through a tunnel	amongst the trees 	8 9 10	10 11 12	262
0	UNR	is going	amongst the trees 	6 7	10 11 12	262
0	UNR	View	in the background 	1	11 12 13	263
0	UNR	View	with large sofas and a dining table 	1	4 5 6 7 8 9 10	263
0	UNR	View	A living room 	1	1 2 3	263
0	UNR	a bike helmet	a bike 	4 5 6	7 8	264
0	UNR	A person	a bike 	1 2	7 8	264
0	UNR	wearing	a bike 	3	7 8	264
0	UNR	a bike helmet	near a white structure 	4 5 6	9 10 11 12	264
0	UNR	A person	near a white structure 	1 2	9 10 11 12	264
0	UNR	wearing	near a white structure 	3	9 10 11 12	264
0	UNR	a bike helmet	rides 	4 5 6	6	264
0	UNR	A person	rides 	1 2	6	264
0	UNR	on a cell phone	a helmet 	8 9 10 11	4 5	264
0	UNR	on a cell phone	A person 	8 9 10 11	1 2	264
0	UNR	on a cell phone	wearing 	8 9 10 11	3	264
0	UNR	talks	a helmet 	7	4 5	264
0	UNR	talks	A person 	7	1 2	264
0	UNR	on a flowerpot	beside a stucco wall 	4 5 6	6 7 8 9	272
0	UNR	perched	beside a stucco wall 	3	6 7 8 9	272
0	UNR	A bird	beside a stucco wall 	1 2	6 7 8 9	272
0	UNR	A small bird	perched 	1 2 3	4	274
0	UNR	on a tiny branch	perched 	4 5 6 7	4	274
0	UNR	a wheelie	next to a car 	7 8	5 6 7 8	275
0	UNR	A man on a motorcycle	next to a car 	1 2 3 4 5	5 6 7 8	275
0	UNR	performing	next to a car 	6	5 6 7 8	275
0	UNR	a ride	on a brown horse 	5 6	5 6 7 8	276
0	UNR	a ride	A young female rider 	5 6	1 2 3 4	276
0	UNR	takes	on a brown horse 	4	5 6 7 8	276
0	UNR	takes	A young female rider 	4	1 2 3 4	276
0	UNR	Four people	a canoe 	1 2	4 5	281
0	UNR	rowing	a canoe 	3	4 5	281
0	UNR	down a river	a canoe 	4 5 6	4 5	281
0	UNR	from a bird feeder	fruit 	4 5 6 7	5	283
0	UNR	A bird	fruit 	1 2	5	283
0	UNR	wearing	with a bicycle 	5	8 9 10	285
0	UNR	a smile and a bicycle helmet	with a bicycle 	6 7 8 9 10 11	8 9 10	285
0	UNR	A young blonde girl	with a bicycle 	1 2 3 4	8 9 10	285
0	UNR	wearing	in the background 	5	11 12 13	285
0	UNR	a smile and a bicycle helmet	in the background 	6 7 8 9 10 11	11 12 13	285
0	UNR	A young blonde girl	in the background 	1 2 3 4	11 12 13	285
0	UNR	for a photo	in front of a silver train 	4 5 6	7 8 9 10 11 12	292
0	UNR	for a photo	stands 	4 5 6	3	292
0	UNR	for a photo	A man 	4 5 6	1 2	292
0	UNR	in front of the train	on a platform 	7 8 9 10 11	4 5 6	292
0	UNR	poses	on a platform 	3	4 5 6	292
0	UNR	The man	on a platform 	1 2	4 5 6	292
0	UNR	on shelves	stacked 	8 9	6	293
0	UNR	with bowls	stacked 	6 7	6	293
0	UNR	A kitchen sink and countertop	stacked 	1 2 3 4 5	6	293
0	UNR	A woman	leading 	1 2	3	296
0	UNR	with a white horse	leading 	3 4 5 6	3	296
0	UNR	stands	on a platform 	3	4 5 6	298
0	UNR	in front of a train	on a platform 	4 5 6 7 8	4 5 6	298
0	UNR	A man	on a platform 	1 2	4 5 6	298
0	UNR	on the water	and 	4 5 6	7	299
0	UNR	A boat	and 	1 2	7	299
0	UNR	near a small plane	and 	7 8 9 10	7	299
0	UNR	on the water	is 	4 5 6	11	299
0	UNR	A boat	is 	1 2	11	299
0	UNR	near a small plane	is 	7 8 9 10	11	299
0	UNR	on the water	on the dock 	4 5 6	12 13 14	299
0	UNR	A boat	on the dock 	1 2	12 13 14	299
0	UNR	is	on the dock 	3	12 13 14	299
0	UNR	near a small plane	on the dock 	7 8 9 10	12 13 14	299
0	UNR	with outstretched arms	in front of the open door of the bus 	4 5 6	5 6 7 8 9 10 11 12 13	303
0	UNR	with outstretched arms	TThe girl 	4 5 6	1 2	303
0	UNR	with outstretched arms	is standing 	4 5 6	3 4	303
0	UNR	on a gloved hand	on a person 	5 6 7 8	5 6 7	304
0	UNR	A blue bird	on a person 	1 2 3	5 6 7	304
0	UNR	perched	on a person 	4	5 6 7	304
0	UNR	holds	in a highchair 	3	3 4 5	305
0	UNR	A baby	in a highchair 	1 2	3 4 5	305
0	UNR	a ketchup packet	in a highchair 	4 5 6	3 4 5	305
0	UNR	together	looking out 	4	10 11	306
0	UNR	together	the window 	4	12 13	306
0	UNR	together	Two cats 	4	1 2	306
0	UNR	together	on the back of a couch 	4	4 5 6 7 8 9	306
0	UNR	A black and white cat	on a blanket 	1 2 3 4 5	7 8 9	309
0	UNR	A black and white cat	lying 	1 2 3 4 5	6	309
0	UNR	playing	A black and white cat 	6	1 2 3 4 5	309
0	UNR	with a wool basket	A black and white cat 	7 8 9 10	1 2 3 4 5	309
0	UNR	at camera	sit 	8 9	4	311
0	UNR	at camera	Two elderly women 	8 9	1 2 3	311
0	UNR	at camera	at a dinner table 	8 9	5 6 7 8	311
0	UNR	smiling	Two elderly women 	7	1 2 3	311
0	UNR	smiling	at a dinner table 	7	5 6 7 8	311
0	UNR	sitting	with a man 	3	9 10 11	311
0	UNR	Three people	with a man 	1 2	9 10 11	311
0	UNR	at dinner table	with a man 	4 5 6	9 10 11	311
0	UNR	is sitting	The white sheep 	3 4	1 2 3	315
0	UNR	is sitting	on the green hill 	3 4	6 7 8 9	315
0	UNR	The woman	is standing 	1 2	4 5	315
0	UNR	on the red motorcycle	is standing 	5 6 7 8	4 5	315
0	UNR	Two men	on the ocean 	1 2	4 5 6	316
0	UNR	Two men	A wooden yacht 	1 2	1 2 3	316
0	UNR	floating	on the ocean 	5	4 5 6	316
0	UNR	floating	A wooden yacht 	5	1 2 3	316
0	UNR	of hotel room	are 	5 6 7	7	317
0	UNR	The television and desk	are 	1 2 3 4	7	317
0	UNR	lighting	on in a hotel room 	10	8 9 10 11 12	317
0	UNR	lighting	A television and a laptop computer 	10	1 2 3 4 5 6	317
0	UNR	with lamp	on in a hotel room 	8 9	8 9 10 11 12	317
0	UNR	with lamp	A television and a laptop computer 	8 9	1 2 3 4 5 6	317
0	UNR	A woman	sits 	1 2	6	318
0	UNR	on a white table	A person 	11 12 13 14	1 2	318
0	UNR	on a white table	wearing 	11 12 13 14	3	318
0	UNR	A woman	on a bicycle 	1 2	7 8 9	318
0	UNR	wearing	on a bicycle 	3	7 8 9	318
0	UNR	a navy dress	A person 	4 5 6	1 2	318
0	UNR	a navy dress	wearing 	4 5 6	3	318
0	UNR	a cake	A person 	9 10	1 2	318
0	UNR	a cake	wearing 	9 10	3	318
0	UNR	is cutting	A person 	7 8	1 2	318
0	UNR	is cutting	wearing 	7 8	3	318
0	UNR	A woman	on a sunny day 	1 2	10 11 12 13	318
0	UNR	wearing	on a sunny day 	3	10 11 12 13	318
0	UNR	A woman	a helmet 	1 2	4 5	318
0	UNR	wearing	a helmet 	3	4 5	318
0	UNR	A close-up picture	of a desk 	1 2 3	4 5 6	319
0	UNR	of a white and purple motorcycle	A close-up picture 	4 5 6 7 8 9	1 2 3	319
0	UNR	A close-up picture	with a computer and papers 	1 2 3	7 8 9 10 11	319
0	UNR	A close-up picture	on it 	1 2 3	12 13	319
0	UNR	Two trains	sits 	1 2	3	321
0	UNR	inside a train station	sits 	3 4 5 6	3	321
0	UNR	while sitting	in a kitchen 	10 11	11 12 13	322
0	UNR	A man and two women	in a kitchen 	1 2 3 4 5	11 12 13	322
0	UNR	at the camera	in a kitchen 	7 8 9	11 12 13	322
0	UNR	smiling	in a kitchen 	6	11 12 13	322
0	UNR	on a blue sofa	while standing 	12 13 14 15	9 10	322
0	UNR	on a blue sofa	A man and women 	12 13 14 15	1 2 3 4	322
0	UNR	on a blue sofa	at the camera 	12 13 14 15	6 7 8	322
0	UNR	on a blue sofa	smiling 	12 13 14 15	5	322
0	UNR	Tan cow	tending to 	1 2	5 6	324
0	UNR	on a grassy field	tending to 	6 7 8 9	5 6	324
0	UNR	Tan cow	Person 	1 2	1	324
0	UNR	on a grassy field	Person 	6 7 8 9	1	324
0	UNR	with ear tags	sheep 	3 4 5	7	324
0	UNR	with ear tags	in grassy field 	3 4 5	2 3 4	324
0	UNR	's head	A close-up 	7 8	1 2	325
0	UNR	of a brown horse	A close-up 	3 4 5 6	1 2	325
0	UNR	A close-up	of a yellow school bus 	1 2	3 4 5 6 7	325
0	UNR	next to its mother	Close-up 	6 7 8 9	1	326
0	UNR	A bay foal	Close-up 	1 2 3	1	326
0	UNR	is walking	Close-up 	4 5	1	326
0	UNR	in a grassy field	next to a larger horse 	10 11 12 13	6 7 8 9 10	326
0	UNR	in a grassy field	of young horse 	10 11 12 13	2 3 4	326
0	UNR	in a grassy field	walking 	10 11 12 13	5	326
0	UNR	A small child	near white flower 	1 2 3	9 10 11	327
0	UNR	A small child	sits 	1 2 3	4	327
0	UNR	A small child	on a cement wall 	1 2 3	5 6 7 8	327
0	UNR	at the camera	A small child 	5 6 7	1 2 3	327
0	UNR	smiling	A small child 	4	1 2 3	327
0	UNR	in the snow	pose 	9 10 11	6	328
0	UNR	in the snow	in front of a dining room 	9 10 11	7 8 9 10 11 12	328
0	UNR	in the snow	Two women and a baby 	9 10 11	1 2 3 4 5	328
0	UNR	sitting	A woman 	4	1 2	329
0	UNR	on table	A woman 	5 6	1 2	329
0	UNR	Young baby girl	A woman 	1 2 3	1 2	329
0	UNR	with hay	Black and white cows 	9 10	1 2 3 4	330
0	UNR	with hay	behind a fence 	9 10	5 6 7	330
0	UNR	are posing	at the camera 	5 6	8 9 10	331
0	UNR	for the camera	on sand 	7 8 9	4 5	331
0	UNR	for the camera	looking up 	7 8 9	6 7	331
0	UNR	for the camera	sitting 	7 8 9	3	331
0	UNR	A man and woman	at the camera 	1 2 3 4	8 9 10	331
0	UNR	for the camera	A cat 	7 8 9	1 2	331
0	UNR	in a field	of a cat 	8 9 10	6 7 8	332
0	UNR	in a field	sitting 	8 9 10	9	332
0	UNR	A black and white horned cow	on a sofa 	1 2 3 4 5 6	10 11 12	332
0	UNR	standing	on a sofa 	7	10 11 12	332
0	UNR	A black and white horned cow	A black and white photo 	1 2 3 4 5 6	1 2 3 4 5	332
0	UNR	standing	A black and white photo 	7	1 2 3 4 5	332
0	UNR	sitting	on a porch 	5	9 10 11	333
0	UNR	of people	on a porch 	3 4	9 10 11	333
0	UNR	A group	on a porch 	1 2	9 10 11	333
0	UNR	at a restaurant table	on a porch 	6 7 8 9	9 10 11	333
0	UNR	parked	in a green field 	5	4 5 6 7	334
0	UNR	A yellow school bus	in a green field 	1 2 3 4	4 5 6 7	334
0	UNR	in a field	A brown horse 	6 7 8	1 2 3	334
0	UNR	of cat food	Two eagles 	8 9 10	1 2	335
0	UNR	of cat food	sitting 	8 9 10	3	335
0	UNR	on a bag	Two eagles 	5 6 7	1 2	335
0	UNR	on a bag	sitting 	5 6 7	3	335
0	UNR	The cat	on a long branch 	1 2	4 5 6 7	335
0	UNR	is sitting	on a long branch 	3 4	4 5 6 7	335
0	UNR	of bushes	on a stone 	19 20	6 7 8	337
0	UNR	of bushes	sitting 	19 20	5	337
0	UNR	of bushes	A bottle of water 	19 20	1 2 3 4	337
0	UNR	atop a rock carving	in the background 	10 11 12 13	15 16 17	337
0	UNR	sitting	in the background 	9	15 16 17	337
0	UNR	of a bottle	in the background 	6 7 8	15 16 17	337
0	UNR	A black and white photo	on a stone 	1 2 3 4 5	6 7 8	337
0	UNR	A black and white photo	sitting 	1 2 3 4 5	5	337
0	UNR	A black and white photo	A bottle of water 	1 2 3 4 5	1 2 3 4	337
0	UNR	atop a rock carving	with other stones and a wall 	10 11 12 13	9 10 11 12 13 14	337
0	UNR	sitting	with other stones and a wall 	9	9 10 11 12 13 14	337
0	UNR	of a bottle	with other stones and a wall 	6 7 8	9 10 11 12 13 14	337
0	UNR	in front of a line	on a stone 	14 15 16 17 18	6 7 8	337
0	UNR	in front of a line	sitting 	14 15 16 17 18	5	337
0	UNR	in front of a line	A bottle of water 	14 15 16 17 18	1 2 3 4	337
0	UNR	in the cold	in the field 	5 6 7	7 8 9	338
0	UNR	in the cold	a black and white cow 	5 6 7	1 2 3 4 5	338
0	UNR	in the cold	standing 	5 6 7	6	338
0	UNR	a carton	A girl 	16 17	1 2	339
0	UNR	an open box	A girl 	9 10 11	1 2	339
0	UNR	A girl	wearing 	1 2	3	339
0	UNR	of milk	A girl 	18 19	1 2	339
0	UNR	A girl	next to a blue motorcycle 	1 2	10 11 12 13 14	339
0	UNR	A girl	is standing 	1 2	8 9	339
0	UNR	of Corn Flakes	A girl 	12 13 14	1 2	339
0	UNR	and	A girl 	15	1 2	339
0	UNR	A girl	black shorts and boots 	1 2	4 5 6 7	339
0	UNR	in a black desktop	A girl 	3 4 5 6	1 2	339
0	UNR	holds up	A girl 	7 8	1 2	339
0	UNR	A black and white bird	in the background 	1 2 3 4 5	11 12 13	340
0	UNR	of water	in the background 	9 10	11 12 13	340
0	UNR	in the background	with a ferris wheel 	13 14 15	7 8 9 10	340
0	UNR	in the background	on a road 	13 14 15	4 5 6	340
0	UNR	with grass	in the background 	11 12	11 12 13	340
0	UNR	in the background	A bus 	13 14 15	1 2	340
0	UNR	in the background	is 	13 14 15	3	340
0	UNR	on a body	in the background 	6 7 8	11 12 13	340
0	UNR	with a newborn baby	around a dining table 	6 7 8 9	7 8 9 10	343
0	UNR	with a newborn baby	A group of elderly people 	6 7 8 9	1 2 3 4 5	343
0	UNR	with a newborn baby	pose 	6 7 8 9	6	343
0	UNR	on the coach	The cat 	4 5 6	1 2	345
0	UNR	on the coach	is laying 	4 5 6	3 4	345
0	UNR	on the coach	on an animal print blanket 	4 5 6	5 6 7 8 9	345
0	UNR	behind it	The cat 	10 11	1 2	345
0	UNR	behind it	is laying 	10 11	3 4	345
0	UNR	behind it	on an animal print blanket 	10 11	5 6 7 8 9	345
0	UNR	in a dirt riding-ring	at a horse 	9 10 11 12	5 6 7	347
0	UNR	in a dirt riding-ring	A man 	9 10 11 12	1 2	347
0	UNR	a Bay hose	is staring 	6 7 8	3 4	347
0	UNR	A young woman	is staring 	1 2 3	3 4	347
0	UNR	a Bay hose	with a white mane 	6 7 8	8 9 10 11	347
0	UNR	A young woman	with a white mane 	1 2 3	8 9 10 11	347
0	UNR	is riding	at a horse 	4 5	5 6 7	347
0	UNR	is riding	A man 	4 5	1 2	347
0	UNR	with wine , beer , and lemons	Four women and two men 	7 8 9 10 11 12 13	1 2 3 4 5	349
0	UNR	with wine , beer , and lemons	at a long table 	7 8 9 10 11 12 13	7 8 9 10	349
0	UNR	A woman	in a restaurant 	1 2	11 12 13	349
0	UNR	at the dining table	in a restaurant 	3 4 5 6	11 12 13	349
0	UNR	A woman	sit 	1 2	6	349
0	UNR	at the dining table	sit 	3 4 5 6	6	349
0	UNR	on an office chair	A white cat 	5 6 7 8	1 2 3	351
0	UNR	on an office chair	laying 	5 6 7 8	4	351
0	UNR	A white cat	on a sheet 	1 2 3	5 6 7	351
0	UNR	laying	on a sheet 	4	5 6 7	351
0	UNR	Two men	in front of tour bus 	1 2	4 5 6 7 8	352
0	UNR	standing	in front of tour bus 	3	4 5 6 7 8	352
0	UNR	on beach	Two women 	4 5	1 2	352
0	UNR	on beach	standing 	4 5	3	352
0	UNR	a white horse	in a tux 	4 5 6	3 4 5	354
0	UNR	A woman	in a tux 	1 2	3 4 5	354
0	UNR	leading	on a white horse 	3	6 7 8 9	354
0	UNR	leading	A man 	3	1 2	354
